'Refurbished Lenovo T540P 15.6" Laptop, Windows 10 Pro, Intel Core i7-4700MQ Processor, 16GB RAM, 500GB Solid State Drive',720.0,'Lenovo','15.6"','16 GB','500 GB','Intel Core i7','2.40 GHz','Windows 10',nan
'Lenovo Gold 12" Ideapad Miix 700 Convertible Laptop PC with Intel Core m3-6Y30 Processor, 4GB Memory, touch screen, 64GB Solid State Drive and Windows 10',499.95,'Lenovo','12.0"','4 GB','64 GB','Intel Core M3-6Y30 Processor','900 MHz, with a Max Turbo Speed of 2.20 GHz','Windows 10','9 hours'
'Refurbished Lenovo T440P 14" Laptop, Windows 10 Pro, Intel Core i5-4200M Processor, 8GB RAM, 500GB Solid State Drive',420.0,'Lenovo','14.0"','8 GB','500 GB','Intel Core i5','2.50 GHz','Windows 10','1 hour'
'Lenovo IdeaPad 320s-15IKBR 15 inch Core i5 8GB 1TB IPS 1920 x 1080 Laptop',736.4,'Lenovo','15.60 in','8.00 GB','1.00 TB','Intel Core i5','1.60 GHz','Windows 10','6.00 h'
'Lenovo N42-20 Chromebook - 14" - Celeron N3060 - 4 GB RAM - 32 GB SSD',240.5,'Lenovo','14.00 in','4 Gigabytes','32 Gigabytes','Intel N3060','1.6 Gigahertz','Chrome OS',nan
'Lenovo 81A5001UUS Laptop Notebook PC Computer 120S-14 14" HD 2GB 32GB SSD Gray',189.65,'Lenovo','14\"','2 GB','32 GB','Intel Celeron',nan,'Microsoft Windows',nan
'Lenovo ThinkPad P50 Mobile Workstation Laptop - Windows 8.1 Pro - Intel i7-6700HQ, 32GB RAM, 256GB SSD, 15.6" FHD IPS (1920x1080) Display, NVIDIA Quadro M1000M, Fingerprint Reader, AC Wi-Fi',1799.14,'Lenovo',nan,nan,nan,nan,nan,nan,nan
'Refurbished Lenovo ThinkPad T420 i5 2.5GHz 4GB 500GB DVD Windows 10 Pro 64 Laptop CAM',278.02,'Lenovo',nan,nan,nan,nan,nan,nan,nan
'Lenovo Yoga Book YB1-X91F ZA150273US 10.1" Atom x5 x5-Z8550 4GB LPDDR3 128GB Flash Memory - Windows 10 Pro 1920 x 1200 IPS Convertible 2 in 1 Notebook',552.49,'Lenovo','10.10 in','4.00 GB','64.00 GB','Atom x5','1.44 GHz','Windows 10','13.00 h'
'Refurbished Lenovo ThinkPad T420 i7 2.8GHz 8GB 500GB DVD Windows 10 Pro 64 Laptop CAM',308.0,'Lenovo',nan,nan,nan,nan,nan,nan,nan
'Refurbished Lenovo ThinkPad T410 14.1" Notebook Laptop i5-520M 2.4GHz 8GB RAM 120GB SSD DVD-RW WiFi Windows 7 Professional 64-bit',249.99,'Lenovo','14.1\"','8 GB',nan,'Intel Core i5',nan,'Windows 7',nan
'Lenovo MIIX 520 12.2" FHD 2-in-1 Touchscreen Laptop i5-8250U 8GB 256GB SSD',869.0,'Lenovo','12.20 Inches','8 Gigabytes','256 Gigabytes','Intel i5-8250U','1.6 Gigahertz','Windows 10',nan
'Refurbished Lenovo Twist S230U 12.5" Touchscreen Laptop, Windows 10 Pro 64-Bit, Intel Core i3-3227U Processor, 4GB RAM, 500GB SSD Hard Drive',252.46,'Lenovo','12.5\"','4 GB','500 GB',nan,nan,'Microsoft Windows',nan
'Refurbished Lenovo 12.5" ThinkPad X220 Laptop PC with Intel Core i5-2520M Processor, 8GB Memory, 128GB Solid State Drive and Windows 10 Pro',260.98,'Lenovo','12.5"','8 GB','128 GB','Intel Core i5','2.50 GHz','Windows 10','30 minutes'
