ID,Name,Price,Brand,Screen Size,RAM,Hard Drive Capacity,Processor Type,Processor Speed,Operating System,Battery Life,Clean Name
2466,Refurbished Acer Aspire NX.G6JAA.006 VN7-592G-79X4 Notebook PC - Intel Core i7-6700HQ 2.6 GHz Quad-Core Processor - 16 GB DDR4 SDRAM - 1 TB Hard Drive / 256 GB Solid State Drive - 15.6-inch Display,1065.73,Acer,15.6 in,16 GB,1024 GB,Intel Core i7,2.6 GHz,Windows 10 Home 64-bit Edition,,Refurbished Aspire NX G6JAA 006 VN7 592G 79X4 Notebook Intel i7 6700HQ GHz Quad Drive Drive
2467,"Acer Aspire V3-572G-76EM 15.6"" 16:9 Notebook - 1920 x 1080 - ComfyView - Intel Core i7 i7-5500U Dual-core (2 Core) 2.40 GHz - 8 GB DDR3L SDRAM - 1 TB HDD - Windows 8.1 64-bit - Silver - NVIDIA GeForce",1144.95,Acer,"15.6""",8 GB,1 TB,Intel Core i7,2.40 GHz,Microsoft Windows,,Aspire V3 572G 76EM Notebook 1920 x 1080 ComfyView Intel i7 i7 5500U Dual 40 GHz DDR3L bit Silver NVIDIA GeForce
2468,"Refurbished Acer 17.3"" Intel Core i7 2.8 GHz 16 GB Ram 1 TB HDD + 256 GB SSD Windows 10 Home",1154.99,Acer,17.3 in,16 GB,,,2.80 GHz,Windows 10,,Refurbished 17 Intel i7 GHz SSD
2469,"Refurbished Acer 17.3"" Intel Core i7 2.8 GHz 16 GB Ram 1 TB HDD + 256 GB SSD Windows 10 Home",1154.99,Acer,17.3 in,16 GB,,,2.80 GHz,Windows 10,,Refurbished 17 Intel i7 GHz SSD
2470,"Refurbished Acer Predator 17.3"" Laptop Intel i7 2.8GHz 16GB Ram 512GB SSD Win10Home",1189.64,Acer,17.3 in,16 GB,,,2.80 GHz,Windows 10,,Refurbished Predator 17 Intel i7 8GHz 512GB SSD Win10Home
2471,Refurbished Acer Laptop Intel Core i7 2.80 GHz 16 GB Ram 512 GB SSD Windows 10 Home,1189.64,Acer,15.6 in,16 GB,,,2.80 GHz,Windows 10,,Refurbished Intel i7 80 GHz 512 SSD
2472,"12"" I5 6200u 8GB 256GB Win10p",1229.03,Acer,12,8 GB,256,,,Microsoft Windows,,12 I5 6200u Win10p
2473,"Refurbished Acer Predator 17 G9-793-74ZV 17.3"" Active Matrix TFT Color LCD Notebook - Intel Core i7 (7th Gen) i7-7700HQ Quad-core (4 Core) 2.80 GHz - 16 GB DDR4 SDRAM - 1 TB HDD - Windows 10 Home",1270.14,Acer,17.3 in,16 GB,16 GB,Intel Core i7,2.8 GHz,Windows 10 Home 64-bit Edition,,Refurbished Predator 17 G9 793 74ZV 17 Matrix TFT Color LCD Notebook Intel i7 7th i7 7700HQ Quad 80 GHz
2474,Refurbished Acer Predator Intel i7-7700K 4.20GHz 16GB Ram 1TB HDD 128GB SSD Win10Home,1297.79,Acer,0 in,18 GB,128 GB,,4.20 GHz,Windows 10,,Refurbished Predator Intel i7 7700K 20GHz 128GB SSD Win10Home
2475,"Apple MacBook Air 11.6"" 1.3GHz Dual core i5 4GB RAM 128GB SSD, Silver (Refurbished Grade A)",399.0,Apple,11.6 in,4 GB,128 GB,Intel Core i5,1.3 Hz,Mac OS X 10.10.5,9 h,MacBook Air 3GHz Dual i5 128GB SSD Silver Refurbished Grade
2476,"Refurbished Apple MacBook Pro 13.3"" LED Intel i5-3210M Core 2.5GHz 4GB 500GB Laptop MD101LLA",479.85,,,,,,,,,Refurbished MacBook 13 Intel i5 3210M 5GHz MD101LLA
2477,"Apple Macbook 12"" Retina Display Intel Core m3, 8GB Memory, 256GB Flash Storage - Gold (Certified Refurbished)",829.0,Apple,12.0 in,8 GB,256 GB,Intel Core M Dual-Core Processor,"2.10 GHz, with a Max Turbo Speed of 2.40 GHz",Mac OS X El Capitan,9 hours,Macbook 12 Retina Intel m3 Gold Refurbished
2478,"Apple MacBook Air 13.3 Inch Laptop MJVE2LL/A Intel Core i5 1.6GHz, 4GB RAM, 128GB SSD (Scratch and Dent Refurbished)",689.99,Apple,12 in,4 GB,128 GB,Intel Core i5,1.6 Hz,Apple iOS,12 h,MacBook Air 13 MJVE2LL Intel i5 128GB SSD Refurbished
2479,"Refurbished Apple MacBook Air 11.6"" Laptop Intel Core i5-2467M 1.6GHz 2GB 64GB SSD MC968LL/A",399.99,Apple,11.6 in,2 GB,64 GB,Intel Core i5,1.6 GHz,Apple iOS,,Refurbished MacBook Air Intel i5 2467M 2GB SSD MC968LL
2480,"Apple MacBook Air - 13.3"" - Core i5 - 8 GB RAM - 128 GB SSD - English",848.87,Apple,13.3 in,8 GB,,Intel Core i5,1.8 Hz,"Mac OS Sierra, Mac OS",12 h,MacBook Air 13 i5 128 SSD English
2481,"Grade A Refurbished Apple Silver 13.3"" MacBook Pro with Intel Core i5-3210M Processor, 4GB Memory, 500GB Hard Drive and Mac OS X 10.10.5",532.95,Apple,"13.3""",4 GB,500 GB,Intel Core i5,2.50 GHz,Mac OS X 10.10.5,7 hours,Grade Refurbished Silver 13 MacBook Intel i5 3210M Drive Mac X
2482,"Apple MacBook Pro 13.3"" Intel Dual Core i5 2.5GHz 4GB 500GB Laptop - MD101LLA",449.89,Apple,13.3 in,4096 GB,500 GB,Intel Core i5,2.5 GHz,Apple OS X 10.9 Mavericks,6 h,MacBook 13 Intel Dual i5 5GHz MD101LLA
2483,"Refurbished Apple MacBook 13.3"" Laptop Intel Core 2 Duo P7550 2.26GHz 250GB 2GB - MC207LLA",249.99,Apple,5 in,2 GB,250 GB,Intel Core 2 Duo,2.26 Hz,Apple iOS,7 h,Refurbished MacBook 13 Intel Duo P7550 26GHz 2GB MC207LLA
2484,"Apple 13.3"" MacBook Air 128GB SSD #MQD32LL/A (Newest Version 2017 Model) Frosted Orange Bundle",870.39,Apple,"13.3\""",,128 GB,,,,,13 MacBook Air 128GB SSD MQD32LL Version 2017 Frosted Orange Bundle
2485,"Refurbished Apple MacBook Air 11.6"" MD711LL/A i5-4250U Dual-Core 1.3GHz 4GB 128GB SSD Laptop",399.39,Apple,11.6 in,4 GB,128 GB,Intel Core i5,1.3 GHz,Apple iOS,9 hours,Refurbished MacBook Air MD711LL i5 4250U Dual 3GHz 128GB SSD
2486,"Refurbished Grade A Apple MacBook Air 13.3"" 1.3GHz Core i5 4GB RAM 128GB SSD Silver",699.0,Apple,"13.3""",4 GB,128 GB,Intel Core i5,1.3 Hz,Mac OS X 10.10.5,12 hours,Refurbished Grade MacBook Air 13 3GHz i5 128GB SSD Silver
2487,"Refurbished Apple Silver 13.3"" MD101LL/A MacBook Pro with Intel Core i5 Processor, 4GB Memory, 500GB Hard Drive and Mac OS X 10.11 El Capitan",449.97,Apple,"13.3""",4 GB,500 GB,Intel Core i5,2.50 GHz,Mac OS X 10.11 El Capitan,6 hours,Refurbished Silver 13 MD101LL MacBook Intel i5 Drive Mac X El Capitan
2488,"Apple 13.3"" MacBook Air, 128GB SSD, MQD32LL/A - [2017 - Newest Version] - Starters Bundle",889.0,Apple,13.3,,128,,,,,13 MacBook Air 128GB SSD MQD32LL 2017 Version Starters Bundle
2489,"Apple MacBook Pro with Retina display - 15.4"" - Core i7 - 16 GB RAM - 256 GB flash storage - English",1849.89,Apple,15.4 in,16 GB,256 GB,Intel Core i7,2.2 GHz,"Mac OS X 10.10 Yosemite, Mac OS",9 h,MacBook Retina i7 English
2490,"Refurbished Apple MacBook Air 11.6"" MD711LL/A i5-4250U Dual-Core 1.3GHz 4GB 128GB SSD Laptop",389.99,Apple,11.6 in,4 GB,128 GB,Intel Core i5,1.3 GHz,Mac OS X,9 h,Refurbished MacBook Air MD711LL i5 4250U Dual 3GHz 128GB SSD
2491,"Refurbished Apple MacBook Air 11.6"" LED Laptop Intel i5-3317 1.7GHz 4GB 64GB SSD - MD223LLA",390.61,Apple,5.0 in,,64  GB,,1.7 GHz,,5 hours,Refurbished MacBook Air Intel i5 3317 7GHz SSD MD223LLA
2492,Apple MMGG2LLA MacBook Air 13.3-Inch Laptop 1.6GHz Dual-Core Intel Core i5 256GB,950.89,Apple,5.0 in,,256,Intel Core i5,,Apple iOS,,MMGG2LLA MacBook Air 13 Dual Intel i5
2493,"Refurbished Apple MacBook Pro 13.3"" LED Intel i5-3210M Core 2.5GHz 4GB 500GB Laptop MD101LLA",489.76,Apple,13 in,4 GB,500 GB,Intel Core i5,2.5 GHz,Mac OS,,Refurbished MacBook 13 Intel i5 3210M 5GHz MD101LLA
2494,Apple MacBook Pro 13.3 Intel Core 2 Duo 2.4GHz 4GB 250GB Laptop MC374LL/A (Certified Refurbished),359.98,Apple,13.3 in,4 GB,250 GB,Intel Core 2 Duo,2.4 GHz,May Come Standard with Mac OSX 10.6.3 or higher,,MacBook 13 Intel Duo 4GHz MC374LL Refurbished
2495,Refurbished Apple MacBook Pro 13.3 Intel Core 2 Duo 2.4GHz 4GB 250GB Laptop MC374LL/A (Scratch and Dent),347.0,Apple,13.3 in,4 GB,250 GB,Intel Core 2 Duo,2.4 GHz,Mac OS,,Refurbished MacBook 13 Intel Duo 4GHz MC374LL
2496,Certified Refurbished - Apple MacBook Pro 15-Inch Laptop  - 2.0Ghz Core i7 / 4GB RAM / 500GB MC721LL/A (Grade B),548.86,Apple,15.4 in,4 GB,500 GB,Intel Core i7,2 GHz,"Mac OS X, Mac OS",,Refurbished MacBook 0Ghz i7 MC721LL Grade B
2497,Apple MacBook Air MD760LL/A Intel Core i5-4250U X2 1.3GHz 4GB 128GB SSD (Certified Refurbished),548.64,Apple,"13.3""",4 GB,128 GB,Intel Core i5,1.3 GHz,Microsoft Windows,12 hours,MacBook Air MD760LL Intel i5 4250U X2 3GHz 128GB SSD Refurbished
2498,"Refurbished Apple Glossy White 13.3"" MC207LL/A MacBook with Intel Core 2 Duo Processor, 4GB Memory, 250GB Hard Drive and Mac OS X 10.11 El Capitan",382.2,Apple,"13.3""",4 GB,250 GB,Intel Core 2 Duo,2.26 GHz,Mac OS X 10.11 El Capitan,6 hours,Refurbished Glossy White 13 MC207LL MacBook Intel Duo Drive Mac X El Capitan
2499,Apple MMGF2LL/A MacBook Air 13.3-Inch Laptop (128 GB),949.99,Apple,"13.3""",8 GB,,Intel Core i5,1.6 GHz,"Mac OS X 10.11 El Capitan, Mac OS",12 hours,MMGF2LL MacBook Air 13 128
2500,Apple MacBook Pro 13.3 MC700ll/A Laptop Computer Intel i5 Dual Core 2.3GHz 4GB 320GB ( Certified Refurbished - Grade C ),423.32,Apple,13.3 in,4 GB,320 GB,Intel Core i5,2.3 GHz,Apple iOS,,MacBook 13 MC700ll Intel i5 Dual 3GHz 320GB Refurbished Grade C
2501,"Refurbished Apple MacBook Pro 13.3"" LED Intel i5-3210M Core 2.5GHz 4GB 500GB Laptop MD101LLA",514.95,Apple,13.3 in,4 GB,500 GB,Intel Core i5,2.5 GHz,Apple iOS,3 h,Refurbished MacBook 13 Intel i5 3210M 5GHz MD101LLA
2502,Apple MacBook Pro 15.4-Inch Laptop Intel QuadCore i7 2.0GHz 1TB SSHD / 16GB DDR3 Memory - Refurbished,899.0,Apple,15.40 in,16.00 GB,1.00 TB,"Intel ""Core i7"" 32 nm ""Sandy Bridge"" 2.0 GHz",2.00 GHz,Mac OS Sierra,,MacBook Intel QuadCore i7 0GHz SSHD DDR3 Refurbished
2503,"Refurbished Grade A Apple MacBook Air 11.6"" 1.4GHz Core i5 4GB RAM 128GB SSD Silver",399.95,Apple,"11.6""",4 GB,128 GB,Intel Core i5,1.4 Hz,Mac OS X 10.10.5,9 hours,Refurbished Grade MacBook Air 4GHz i5 128GB SSD Silver
2504,"Apple MacBook Pro Core 2 Duo T7500 2.2GHz 2GB 120GB DVD±RW GeForce 8600M 15.4"" Notebook MA895LL/A",479.85,Apple,15.4 in,2 GB,120 GB,Intel Core 2 Duo,2 Hz,OSX 10.7 Lion,6 Hour,MacBook Duo T7500 2GHz 2GB 120GB DVD±RW GeForce 8600M Notebook MA895LL
2505,New Apple MMGF2LL/A MacBook Air 13.3-Inch Laptop (8GB RAM 128 GB SSD) MMGF2 NEWEST VERSION,865.89,Apple,13.3,,,Intel Core i5,,,,New MMGF2LL MacBook Air 13 128 SSD MMGF2 VERSION
2506,"Refurbished Grade A Apple MacBook Air 11"" 1.6GHz Core i5 4GB RAM 128GB SSD Silver",599.0,Apple,"11.6""",4 GB,128 GB,Intel Core i5,"1.60 GHz, with a Max Turbo Speed of 2.30 GHz",Mac OS X 10.10.5,7 hours,Refurbished Grade MacBook Air i5 128GB SSD Silver
2507,Apple MacBook Pro 13.3-Inch Laptop 2.26GHz / 8GB DDR3 Memory / 500GB SSHD (Solid State Hybrid) Hard Drive - Refurbished,499.0,Apple,13.2 Inches,"8 Gigabytes, 8 GB","500 Terabytes, 500 GB","45 nm ""Penryn"" 2.26 GHz Intel ""Core 2 Duo"" processor",2.26 Gigahertz,Mac OS,,MacBook 13 26GHz DDR3 SSHD Hybrid Drive Refurbished
2508,Apple MacBook Pro 15.4-Inch Laptop Intel Core i7 2.66GHz / 8GB Memory / 500GB SSHD (Solid State Hybrid) Drive - Refurbished,809.0,Apple,15.4 Inches,"8 Gigabytes, 8 GB","500 GB, 500 Gigabytes","32 nm, dual-core 2.66 GHz Intel ""Core i7""",2.66 Gigahertz,Mac OS,,MacBook Intel i7 66GHz SSHD Hybrid Drive Refurbished
2509,Certified Refurbished - Apple MacBook Pro 13-Inch Laptop - 2.26Ghz Core 2 Duo / 4GB RAM / 320GB and Up HDD MB990LL/A (Grade A),489.99,Apple,13.3 in,4 GB,320 GB,Intel Core 2 Duo,2.26 Hz,Mac OS X,,Refurbished MacBook 13 26Ghz Duo 320GB MB990LL Grade
2510,Apple MacBook Pro 13.3-Inch Laptop 2.4GHz / 16GB DDR3 Memory / 1TB SSHD (Solid State Hybrid) Drive - Refurbished,699.0,Apple,13.3 in,16 GB,1 TB,Intel Core 2 Duo,2.4 GHz,Mac OS,,MacBook 13 4GHz DDR3 SSHD Hybrid Drive Refurbished
2511,"Apple MacBook A1342 13.3"" Laptop (Intel Core 2 Duo 2.26Ghz, 250GB Hard Drive,2gb RAM, DVDRW Drive, OS X 10.6.1",194.99,Apple,13.3 in,,250 GB,,,Microsoft Windows,,MacBook A1342 13 Intel Duo 26Ghz Drive 2gb Drive X
2512,"Apple MacBook Pro 13.3"" Intel Dual Core i5 2.5GHz 4GB 500GB Laptop - MD101LLA",644.86,Apple,5 in,4 GB,500 GB,Intel Core i5,2.5 GHz,Apple iOS,7 h,MacBook 13 Intel Dual i5 5GHz MD101LLA
2513,"Apple MacBook Air - 13.3"" - Core i5 - 8 GB RAM - 256 GB SSD - English",1034.98,Apple,13.3 in,8 GB,256 GB,Intel Core i5,1.8 Hz,"Mac OS Sierra, Mac OS",12 h,MacBook Air 13 i5 SSD English
2514,"Refurbished Apple MacBook Pro 13.3"" 2.4GHz Dual-Core Intel i5 4GB 500GB HDD Laptop MD313LLA",448.85,Apple,13.3 in,4 GB,500 GB,Intel Core i5,2.4 GHz,May Come Standard with Mac OSX 10.7.2 or higher,,Refurbished MacBook 13 4GHz Dual Intel i5 MD313LLA
2515,"Refurbished Grade A Apple MacBook Air 13.3"" 1.4GHz Core i5 4GB RAM 128GB SSD Silver",729.0,Apple,"13.3""",4 GB,128 GB,Intel Core i5,1.4 Hz,Mac OS X,12 hours,Refurbished Grade MacBook Air 13 4GHz i5 128GB SSD Silver
2516,"Apple MMGL2LL/A 12"" MacBook, Mac OS X 10.12 Sierra, Intel Core M3 Processor, 8GB RAM, 256GB Solid State Drive",1049.0,Apple,"12.0""",8 GB,256 GB,Intel Core M3 Dual-Core Processor,"1.10 GHz, with a Max Turbo Speed of 2.20 GHz",Mac OS X 10.12 Sierra,10 hours,MMGL2LL 12 MacBook Mac X 12 Sierra Intel M3 Drive
2517,"Refurbished Apple MacBook Air 11.6"" Laptop Intel Core i5-4260U 1.4GHz 4GB 128GB SSD MD711LLB",394.68,Apple,11.6 Inches,4 Gigabytes,128 Gigabytes,Intel Core i5,1.4 Gigahertz,Apple Mac OS X 10.9,9 Hours,Refurbished MacBook Air Intel i5 4260U 4GHz 128GB SSD MD711LLB
2518,"Apple MacBook Air MJVM2LL/A 11.6-Inch laptop(1.6 GHz Intel i5, 128 GB SSD, Integrated Intel HD Graphics 6000, Mac OS X Y",776.0,Apple,"11.6""",,,Intel Core i5,1.6 GHz,,10 hours,MacBook Air MJVM2LL GHz Intel i5 128 SSD Integrated Intel 6000 Mac X Y
2519,"Refurbished Grade A Apple MacBook Air 11.6"" 1.6GHz Core i5 4GB RAM 128GB SSD Silver",682.5,Apple,11.6 in,4 GB,128 GB,Intel Core i5,1.6 GHz,Mac OS X 10.10.2,9 h,Refurbished Grade MacBook Air i5 128GB SSD Silver
2520,Apple MacBook Pro 15.4-Inch Laptop Intel QuadCore i7 2.2GHz 1TB SSHD / 16GB DDR3 Memory - Refurbished,899.0,Apple,15.4 in,16.00 GB,1.00 TB,"Intel Core i7, Intel ""Core i7"" 32 nm ""Sandy Bridge"" 2.2GHz",2.20 GHz,"Mac OS Sierra, Mac OS",,MacBook Intel QuadCore i7 2GHz SSHD DDR3 Refurbished
2521,Apple MacBook Pro 13.3-Inch Laptop 2.4GHz / 8GB DDR3 Memory / 500GB SSHD (Solid State Hybrid) Drive - Refurbished,599.0,Apple,13.3 Inches,"8 Gigabytes, 8 GB","500 Terabytes, 500 GB","45 nm ""Penryn"" 2.4 GHz Intel ""Core 2 Duo""",2.4 Gigahertz,Mac OS,,MacBook 13 4GHz DDR3 SSHD Hybrid Drive Refurbished
2522,Apple MacBook Pro 15.4-Inch Laptop Intel Core i5 2.4GHz / 8GB Memory / 500GB SSHD (Solid State Hybrid) Drive - Refurbished,599.0,Apple,15.4 Inches,"8 Gigabytes, 8 GB","500 GB, 500 Gigabytes","32 nm, dual-core 2.4 GHz Intel ""Core i5"" I5-520M",2.4 Gigahertz,Mac OS,,MacBook Intel i5 4GHz SSHD Hybrid Drive Refurbished
2523,Apple MacBook Pro 13.3 Laptop MB991LL/A Intel Core 2 Duo 2.53GHz 4GB 250GB (Certified Refurbished),419.62,Apple,13.3 in,4 GB,250 GB,Intel Core 2 Duo,2.53 Hz,May Come Standard with Mac OSX 10.5.7 or higher,,MacBook 13 MB991LL Intel Duo 53GHz Refurbished
2524,Apple MacBook Pro 13.3 Intel Core 2 Duo 2.26GHz 2GB 160GB Laptop MB990LL/A - Certified Refurbished,344.99,Apple,13,2 Gigabytes,160 Gigabytes,Intel Core 2 Duo,2.2599999999999998 Gigahertz,Mac OS X,7 hours,MacBook 13 Intel Duo 26GHz 2GB 160GB MB990LL Refurbished
2525,"Refurbished Apple MacBook 13.3"" MC207LL/A 2.26GHz Intel Core 2 Duo P7550 2GB 250GB Laptop",169.99,Apple,5,,,Intel Core 2 Duo,,Apple iOS,,Refurbished MacBook 13 MC207LL 26GHz Intel Duo P7550 2GB
2526,"Refurbished Apple MacBook Air 11"" Core i5 [1.4] [128GB] [4GB] MD711LL/A(2013)",449.95,Apple,11 Inches,4 GB,128 Gigabytes,,1.4 Gigahertz,,,Refurbished MacBook Air i5 128GB MD711LL 2013
2527,Apple MacBook Pro 13.3-Inch Laptop Intel Core i7 2.7GHz / 16GB DDR3 Memory / 1TB SSHD (Solid State Hybrid) Drive - Refurbished,929.0,Apple,13.3 Inches,"16 Gigabytes, 16 GB","1 Terabytes, 1 TB","32 nm ""Sandy Bridge"" 2.7 GHz Intel ""Core i7""",2.7 Gigahertz,Mac OS,,MacBook 13 Intel i7 7GHz DDR3 SSHD Hybrid Drive Refurbished
2528,Apple MacBook Air MJVM2LL/A 11.6-Inch 128GB Laptop w/4GB Ram & Intel Core i5 1.6 GHz Processor -Grade A Certified Refurbished,643.98,Apple,11.6 in,4 GB,128 GB,Intel Core i5,1.6 GHz,Mac OS,9 h,MacBook Air MJVM2LL 128GB w Intel i5 GHz Grade Refurbished
2529,Apple MacBook Pro 13-Inch Laptop - 2.4Ghz Core i5 / 4GB RAM / 500GB MD313LL/A (Certified Refurbished - Grade B),424.5,Apple,13.3 in,4 MB,500 MB,Intel Core i5,2.4 GHz,Mac OS X,,MacBook 13 4Ghz i5 MD313LL Refurbished Grade B
2530,"Apple MacBook Pro 13-inch Laptop with Touch Bar, 2.9GHz dual-core Intel Core i5, 256GB, Retina Display, Space Gray - MLH12LL/A (New in Non-Retail Packaging)",1449.99,Apple,,,,,,,,MacBook 13 Touch Bar 9GHz dual Intel i5 Retina Space Gray MLH12LL New Non Retail Packaging
2531,Refurbished Apple MacBook Pro 13.3 Intel Core 2 Duo 2.26GHz 2GB 160GB Laptop MB990LL/A,339.49,Apple,13.3 Inches,,160 Gigabytes,Intel Core 2 Duo,2.2599999999999998 Gigahertz,May Come Standard with Mac OSX  10.5.7 or higher,,Refurbished MacBook 13 Intel Duo 26GHz 2GB 160GB MB990LL
2532,Apple Macbook (MMGL2LL/A) 12-inch Retina Display Intel Core m3 256GB - Rose Gold (Early 2016) (Certified Refurbished),889.95,Apple,12.00 in,8 Gigabytes,256.00 GB,Dual-Core 1.1 GHz (w/ Turbo Boost up to 2.2 GHz),1.1000000000000001 Gigahertz,macOS Sierra,30 Days,Macbook MMGL2LL 12 Retina Intel m3 Rose Gold Early 2016 Refurbished
2533,"Refurbished Apple 13.3"" MacBook Air A1466 MD760LL/A with Intel Core i5-4250U Processor, 4GB Memory, 128GB Solid State Drive and Mac OS X 10.10",789.99,Apple,13.3 in,4 GB,128 Gigabytes,Intel Core i5,1.30 GHz,Mac OS X 10.10,,Refurbished 13 MacBook Air A1466 MD760LL Intel i5 4250U 128GB Drive Mac X
2534,"Refurbished Apple Macbook Air 13.3"" LED Laptop Intel i5-4260U Dual Core 1.4GHz 8Gb 128GB SSD",499.95,Apple,"13.3\""",8 GB,128 GB,,,Microsoft Windows,,Refurbished Macbook Air 13 Intel i5 4260U Dual 4GHz 128GB SSD
2535,"Apple A Grade Macbook 12-inch (Retina, Rose Gold) 1.1GHz Core m3 (Early 2016) MMGL2LL/A 256 GB SSD 8 GB Memory 2304x1440 Display Mac OS X v10.12 Sierra Power Adapter Included",829.0,Apple,12.00 in,8.00 GB,256.00 GB,Intel Core M3,1.10 GHz,Mac OS,,Grade Macbook 12 Retina Rose Gold m3 Early 2016 MMGL2LL SSD 2304x1440 Mac X v10 12 Sierra Adapter
2536,Refurbished Apple Macbook Air MD231LL/A 13.3-inch Laptop Intel Core i5-3427U X2 1.6GHz 4GB 128GB SSD,579.99,Apple,13.3 in,4 GB,128 GB,Intel Core i5,1.8 GHz,Mac OS,,Refurbished Macbook Air MD231LL 13 Intel i5 3427U X2 128GB SSD
2537,"Apple MacBook Air Core i5 1.6GHz 2GB 64GB 11.6"" MC968LL/A - Grade C Refurbished",319.95,Apple,11.6 in,2 GB,64 GB,Intel Core i5,1.6 GHz,Microsoft Windows,,MacBook Air i5 2GB MC968LL Grade C Refurbished
2538,Certified Refurbished - Apple MacBook Pro 13-Inch Laptop - 2.4Ghz Core 2 Duo / 4GB RAM / 250GB MC374LL/A (Grade B),347.28,Apple,13.3 in,4 GB,250 GB,Intel Core 2 Duo,2.4 GHz,"Mac OS X, Mac OS",,Refurbished MacBook 13 4Ghz Duo MC374LL Grade B
2539,"Refurbished Apple MacBook Pro 13.3"" Laptop Intel i7 Dual Core 2.8GHz 4GB 750GB - MD314LL/A",509.95,Apple,"13.3\""",4 GB,750 GB,,,,,Refurbished MacBook 13 Intel i7 Dual 8GHz 750GB MD314LL
2540,"Apple 13"" MacBook Air, 1.8GHz Intel Core i5 Dual Core Processor, 8GB RAM, 128GB SSD, Mac OS, Silver, MQD32LL/A (Newest Version)",859.99,Apple,13 in,8 GB,128 GB,Intel Core i5,,Microsoft Windows,,13 MacBook Air 8GHz Intel i5 Dual 128GB SSD Mac Silver MQD32LL Version
2541,"Pre-Owned Apple MacBook Pro 15"" i5 [2.4] [320GB] [4GB] MC371LL/A(2010)",448.99,Apple,15 Inches,4 GB,320 Gigabytes,Intel Core i5,2.4 Gigahertz,Mac OS X 10.6 Snow Leopard,,Pre Owned MacBook i5 320GB MC371LL 2010
2542,"Refurbished Apple MacBook Pro 13.3"" Laptop Intel Core i5-3210M 2.5GHz 4GB 500GB MD101LL/A",489.95,Apple,,,,,,,,Refurbished MacBook 13 Intel i5 3210M 5GHz MD101LL
2543,"Apple MacBook Air MD760LL/A 13.3-Inch Laptop (Intel Core i5 Dual-Core 1.3GHz up to 2.6GHz, 4GB RAM, 128GB SSD, Wi-Fi, Bluetooth 4.0) (Certified Refurbished)",598.98,Apple,13.3,4 Gigabytes,128,core_i5,1.3 Gigahertz,Mac OS X,,MacBook Air MD760LL 13 Intel i5 Dual 3GHz 128GB SSD Wi Fi Refurbished
2544,"Refurbished Apple MacBook Pro 13.3"" Laptop Intel Core 2 Duo 2.4GHz 4GB 250GB GeForce 320M",309.95,Apple,"13.3\""",4 GB,,,,Microsoft Windows,,Refurbished MacBook 13 Intel Duo 4GHz GeForce 320M
2545,"Apple 15.4"" MacBook Pro with Touch Bar (Space Gray) #MPTR2LL/A + Padded Case For Macbook + Fibercloth Bundle",399.0,Apple,15.4,,,,,,,MacBook Touch Bar Space Gray MPTR2LL Padded Case Macbook Fibercloth Bundle
2546,"Apple MacBook Air 13"" 1.4 GHz Intel Core i5, 128GB SSD, 4GB RAM - MD760LL/B - (Refurbished Grade C)",479.85,Apple,13.3 in,4 GB,128 GB,Intel Core i5,1.4 GHz,Mac OS,12 h,MacBook Air 13 GHz Intel i5 128GB SSD MD760LL B Refurbished Grade C
2547,"Refurbished Apple MacBook Pro 13"" Retina Display i5 [2.5] [128GB] [8GB] MD212LL/A(2012)",699.96,Apple,13 Inches,,128 Gigabytes,Intel Core i5,2.5 Gigahertz,,7 hours,Refurbished MacBook 13 Retina i5 128GB MD212LL 2012
2548,Certified Refurbished - Apple MacBook Pro Retina 13-Inch Laptop - 2.6Ghz Core i5 / 8GB RAM / 256GB SSD ME662LL/A (Grade A),919.78,Apple,13.3 Inches,8 Gigabytes,256 Gigabytes,Intel Core i5,2.6 Gigahertz,Mac OS X,,Refurbished MacBook Retina 13 i5 SSD ME662LL Grade
2549,"Refurbished Apple MacBook Air 11.6"" Laptop Intel Core i5-4260U 1.4GHz 4GB 128GB SSD MD711LLB",399.95,Apple,11.6,,128,,,,,Refurbished MacBook Air Intel i5 4260U 4GHz 128GB SSD MD711LLB
2550,"Apple MacBook Pro Core i7 2.7GHz 4GB 500GB 13.3"" MC724LL/A - Refurbished",479.99,Apple,13.3 in,4 GB,500 GB,Intel Core i7,2.70 GHz,,,MacBook i7 7GHz 13 MC724LL Refurbished
2551,"Certified Refurbished Apple Macbook Pro 13.3"" core 2 duo 2010 [2.4] [250GB] [4GB] MC374LL/A - 90 Day Warranty",373.56,Apple,13 in,4 GB,250 GB,Intel Core 2 Duo,2.4 GHz,"OS x 10.6 Snow Leopard, Upgrades to Current OS",10 h,Refurbished Macbook 13 duo 2010 MC374LL 90 Day Warranty
2552,"Refurbished Apple Macbook Air 13.3"" LED Laptop Intel i5-4260U Dual Core 1.4GHz 8Gb 128GB SSD",524.95,Apple,13.3 in,8 GB,128 GB,Intel Core i5,1.3 GHz,Microsoft Windows,12 hours,Refurbished Macbook Air 13 Intel i5 4260U Dual 4GHz 128GB SSD
2553,"Apple MacBook Pro Retina Core i5-4258U Dual-Core 2.4GHz 8GB 256GB SSD 13.3"" Notebook OS X w/Webcam & BT (Late 2013) - Refurbished",739.99,Apple,"13.3\""",8 GB,256 GB,,,,,MacBook Retina i5 4258U Dual 4GHz SSD 13 Notebook X w BT Late 2013 Refurbished
